username	tweet	replies	retweets	likes	hashtags	link	tweet_id	polarity	date	time
iamSalman_7	@DHLExpressIndia 1. Dekock 2. Rohit Sharma 3. Bumrah   #DHL #TheTeamBehindTheTeam  #MumbaiIndians #MI DHL,TheTeamBehindTheTeam,MumbaiIndians,MI	0	0	0	['MI', 'DHL', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/iamSalman_7/status/1442731312708685830	1442731312708685830	1	2021-09-28	14:02:04
iHimanshu_71	@DHLExpressIndia 1) Kieron Pollard 2) Jasprit Bumrah 3) Trent Boult  #DHLMatchKeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert @DHLExpressIndia  Join - @bunti02 @tarunkrekha @BothraPri @Akshikakhatri @Anchal1703 @Usha511 @gunjan4ever @shankarrao15 DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'DHLMatchKeStars', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/iHimanshu_71/status/1442731113097564160	1442731113097564160	1	2021-09-28	14:01:16
Aishhwaryaa1	@DHLExpressIndia 1)  Rohit Sharma 2) Quinton de Kock 3) Trent Boult   #DHLMatchKeStars #DHL #MumbaiIndians   #TheTeamBehindTheTeam @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/Aishhwaryaa1/status/1442730981115396098	1442730981115396098	1	2021-09-28	14:00:45
Racer_Veb	@DHLExpressIndia 1)  Rohit Sharma 2) Quinton de Kock 3) Trent Boult   #DHLMatchKeStars #DHL #MumbaiIndians  #TheTeamBehindTheTeam @DHLExpressIndia   @avii4ever  @blessedkamal  @zaffna DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/Racer_Veb/status/1442730899942961155	1442730899942961155	1	2021-09-28	14:00:25
kamnabhardwaj21	@DHLExpressIndia 1) Rohit Sharma 2) Ishan Kishan 3) Suryakumar Yadav  #DHLMatchKeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert @DHLExpressIndia  Join - @Nishh_Luv @trekha1986 @Usha512 @Jeay501 @anusha1993_ @rakhi265 DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'DHLMatchKeStars', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/kamnabhardwaj21/status/1442730760469762052	1442730760469762052	1	2021-09-28	13:59:52
MKcricket92	@DHLExpressIndia 1. Quinton De Kock 2. Hardik Pandya 3. Rahul Chahar   #DHL  #TheTeamBehindTheTeam   @aaaisshhh  @ankitsaini2081  @vinita_badlani DHL,TheTeamBehindTheTeam	0	0	0	['DHL', 'TheTeamBehindTheTeam']	https://twitter.com/MKcricket92/status/1442730619960651778	1442730619960651778	1	2021-09-28	13:59:19
kanakbhardwaj51	@DHLExpressIndia 1) Quinton de Kock 2) Ishan Kishan 3) Suryakumar Yadav  #DHLMatchKeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert @DHLExpressIndia  Join - @pri88_ @Nainacutesharma @NikhilNagdev @Pandit9737 @Kandwalpraveen @Prem_198 DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'DHLMatchKeStars', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/kanakbhardwaj51/status/1442730556102303751	1442730556102303751	1	2021-09-28	13:59:03
RichardSamArul	@DHLExpressIndia Jasprit Bumrah Rohit Sharma Quinton De kock  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷📷 #MI📷📷 #Contest #ContestAlertIndia DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlertIndia	0	0	0	['MI', 'MumbaiIndians', 'ContestAlertIndia', 'DHL', 'TheTeamBehindTheTeam', 'Contest']	https://twitter.com/RichardSamArul/status/1442730518198374406	1442730518198374406	1	2021-09-28	13:58:54
impy13ro45	@DHLExpressIndia 1. Rohit 2. boult 3. Bumrah  #DHL #TheTeamBehindTheTeam #MumbaiIndians DHL,TheTeamBehindTheTeam,MumbaiIndians	0	0	0	['DHL', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/impy13ro45/status/1442730506232033280	1442730506232033280	1	2021-09-28	13:58:51
HimanshuB71	@DHLExpressIndia 1) Quinton de Kock 2) Ishan Kishan 3) Suryakumar Yadav  #DHLMatchKeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert @DHLExpressIndia  Join @kanakbhardwaj51 @kamnabhardwaj21 @anilkb1961 @tarunkrekha @gunjan4ever @iHimanshu_71 DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'DHLMatchKeStars', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/HimanshuB71/status/1442730294193188866	1442730294193188866	1	2021-09-28	13:58:01
KajolSaxena7	@DHLExpressIndia 1. Rohit Sharma  2. Quinton de kock 3. Bumrah   #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷📷 #MI📷📷 #Contest #ContestAlert @DHLExpressIndia   @LuvyaJoshi @Gopal29 @Paperkrafts_Goa DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'DHLMatchKeStars', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/KajolSaxena7/status/1442729781187858436	1442729781187858436	1	2021-09-28	13:55:59
HirenMe13200200	@DHLExpressIndia 💥1👉Quinton de Kock🏏 💥2👉Suryakumar Yadav🏏 💥3👉Jasprit Bumrah🏏  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam   @DHLExpressIndia  Join Friends : @EktaZaveri1  @PUNITBAGLA  @Jinesh54  @HirenMe13200200  @Getjayeshjain  @AlpeshJ84622564  @sanjnadvip @buttter__cup DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/HirenMe13200200/status/1442729149731205128	1442729149731205128	1	2021-09-28	13:53:28
AyushKR0703	@DHLExpressIndia 1. Rohit Sharma 2. Suryakumar Yadav 3. Quinton de cock   #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert #DHLMatchKeStars @DHLExpressIndia   @Indian_Contests Join guys- @AnuragHalder17 @SumitKrRathore @aron_masih DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert,DHLMatchKeStars	0	0	1	['MI', 'MumbaiIndians', 'DHL', 'TheTeamBehindTheTeam', 'DHLMatchKeStars', 'Contest', 'ContestAlert']	https://twitter.com/AyushKR0703/status/1442728426029285378	1442728426029285378	1	2021-09-28	13:50:36
shashi_70	@DHLExpressIndia Rohit Sharma Kieron Pollard  bumrah  #DHLMatchKeStars #DHL  #Contest DHLMatchKeStars,DHL,Contest	0	0	0	['Contest', 'DHL', 'DHLMatchKeStars']	https://twitter.com/shashi_70/status/1442727802743111680	1442727802743111680	1	2021-09-28	13:48:07
MayurMa46334426	@DHLExpressIndia 1) Rohit Sharma 2) Jasprit Bumrah  3) Trent Boult  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷 #MI📷  @DHLExpressIndia   Join @gadhiya_hema @Rahulrahs @RubyAga9339 @Im_ArupDas @fitrapstar DHL,TheTeamBehindTheTeam,MumbaiIndians,MI	0	0	0	['MI', 'DHL', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/MayurMa46334426/status/1442726741835804674	1442726741835804674	1	2021-09-28	13:43:54
26rjun	@DHLExpressIndia The top 3 performers from the MI team from today's game are: 1- Rohit Sharma 2- Jasprit Bumrah 3- Kieron Pollard  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/26rjun/status/1442726259553828865	1442726259553828865	1	2021-09-28	13:41:59
KhatarkarShikha	@DHLExpressIndia The top 3 performers from the MI team from today's game are: 1-  ishan kishan 2- Surya Kumar yadav 3- Quinton de Kock  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam   @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/KhatarkarShikha/status/1442725807718166535	1442725807718166535	1	2021-09-28	13:40:11
VKaero14	@DHLExpressIndia 1- Quinton de Kock 2- Suryakumar yadav 3- hardik pandya  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam  @DHLExpressIndia join  @vasanththangav1 @skvairav @ramk2705 DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/VKaero14/status/1442725712964710402	1442725712964710402	1	2021-09-28	13:39:49
unmeetkumar	@DHLExpressIndia 1- Rohit Sharma 2- Suryakumar Yadav  3- Trent Boult   #DHLMatchKeStars #DHL #MumbaiIndians  #TheTeamBehindTheTeam  @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/unmeetkumar/status/1442725586426687491	1442725586426687491	1	2021-09-28	13:39:19
CutieRiegoMS	@DHLExpressIndia Rohit Sharma Ishan Kishan Jaspreet bumrah  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert0 DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert0	0	0	0	['MI', 'MumbaiIndians', 'ContestAlert0', 'DHL', 'TheTeamBehindTheTeam', 'Contest']	https://twitter.com/CutieRiegoMS/status/1442725357694513161	1442725357694513161	1	2021-09-28	13:38:24
Khanmohammed12	@DHLExpressIndia Rohit Sharma Surya Kumar Yadav Jasprit Bumrah  #TheTeamBehindTheTeam  #DHL  #MI   @AamirFan4ever  @KartikAAMIRFan  @Neutral_Cricket TheTeamBehindTheTeam,DHL,MI	0	0	0	['MI', 'DHL', 'TheTeamBehindTheTeam']	https://twitter.com/Khanmohammed12/status/1442725254191730690	1442725254191730690	1	2021-09-28	13:37:59
Pravu_78	@DHLExpressIndia 1) Rohit Sharma 2) kieron pollard  3) Trent Boult  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷 #MI📷  @DHLExpressIndia   Join @LaxmiPa98784051 @Manisha25114622 @Hemlatapatel11 @PrachiD06179573 @paraschawla_16 DHL,TheTeamBehindTheTeam,MumbaiIndians,MI	0	0	0	['MI', 'DHL', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/Pravu_78/status/1442725021994999810	1442725021994999810	1	2021-09-28	13:37:04
ApprovedAW	@DHLExpressIndia Rohit Sharma Jasprit Bumrah Kieron Pollard  #DHLMatchKeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians 📷📷 #MI 📷📷 #Contest #ContestAlert DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'DHLMatchKeStars', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/ApprovedAW/status/1442724877786509315	1442724877786509315	1	2021-09-28	13:36:30
umesh97705207	@DHLExpressIndia 1 Rohit Sharma 2 Jasprit Bumrah 3 keiron pollard   #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam  @DHLExpressIndia  join  @Sagar14Naik  @manish81080733  @kavita196 DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/umesh97705207/status/1442724532121325568	1442724532121325568	1	2021-09-28	13:35:07
SaddamMolla0071	@DHLExpressIndia The top 3 performers from the MI team from today's game are: 1- Rohit Sharma 2- Jasprit Bumrah 3- Quinton de Kock  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam   @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/SaddamMolla0071/status/1442724425405644802	1442724425405644802	1	2021-09-28	13:34:42
dreamhi36318160	@DHLExpressIndia #DHLMatchKeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert  rohit sharma, quinton de kock, jaspreet bumrah DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'DHLMatchKeStars', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/dreamhi36318160/status/1442724360570040327	1442724360570040327	1	2021-09-28	13:34:26
Kricketer1	@DHLExpressIndia The top 3 performers from the MI team from today's game are: 1- Ishan Kishan 2- Rahul Chahar 3- Suryakumar Yadav  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/Kricketer1/status/1442724327825166346	1442724327825166346	1	2021-09-28	13:34:18
poolife93	@DHLExpressIndia 1)  Rohit Sharma 2) Quinton de Kock 3) Trent Boult   #DHLMatchKeStars #DHL #MumbaiIndians  #TheTeamBehindTheTeam @DHLExpressIndia  @godsowntalk  @chidambar08  @BhavikaRajaswan DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/poolife93/status/1442724183964733441	1442724183964733441	1	2021-09-28	13:33:44
Dharani65698660	@DHLExpressIndia Rohit Sharma Surya Bumbrah  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/Dharani65698660/status/1442723932344225796	1442723932344225796	1	2021-09-28	13:32:44
SujitKp1	@DHLExpressIndia Rohit Sharma Kieron pollard Jasprit Bumrah  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷📷 #MI📷📷 #Contest #ContestAlert  @DHLExpressIndia   @SunilDSouza_ @CutieRiegoMS @Su_lovely10 @SekharMeraNaamH @Sandeep13_ DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	1	['MI', 'MumbaiIndians', 'DHL', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/SujitKp1/status/1442722379881320448	1442722379881320448	1	2021-09-28	13:26:34
kashishsachde11	@DHLExpressIndia 1) Quinton de Kock 2) Rohit Sharma 3) Jasprit bumrah  @DHLExpressIndia  #DHL #TheTeamBehindTeam #Paltan #Mi #Fans DHL,TheTeamBehindTeam,Paltan,Mi,Fans	0	0	0	['Paltan', 'Mi', 'Fans', 'DHL', 'TheTeamBehindTeam']	https://twitter.com/kashishsachde11/status/1442722363821465604	1442722363821465604	1	2021-09-28	13:26:30
SumitKrRathore	@DHLExpressIndia 1. Rohit Sharma 2. Quinton de Kock 3. Jasprit bumrah  @DHLExpressIndia #DHL #TheTeamBehindTeam #Paltan #Mi #Fans DHL,TheTeamBehindTeam,Paltan,Mi,Fans	0	0	1	['Paltan', 'Mi', 'Fans', 'DHL', 'TheTeamBehindTeam']	https://twitter.com/SumitKrRathore/status/1442722291180244992	1442722291180244992	1	2021-09-28	13:26:13
SanjayC83102740	@DHLExpressIndia @DHLExpressIndia    1. HARDIK PANDYA 2. SURYAKUMAR YADAV 3. TRENT BOULT   #DHLMatchKeStars  #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI #Contest #ContestAlert  @ArjunRanavat_ @DeveshChauhan__ @porwal_sarika @manikumar4144 DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'DHLMatchKeStars', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/SanjayC83102740/status/1442721922114985986	1442721922114985986	1	2021-09-28	13:24:45
vinodbhatia70	@DHLExpressIndia 1) Rohit Sharma 2) Surya Kumar Yadav &amp; 3) Trent Boult  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷 #MI📷 #Contest #ContestAlert DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/vinodbhatia70/status/1442721330177007622	1442721330177007622	1	2021-09-28	13:22:24
vinaykalra3	@DHLExpressIndia 1) Quinton De Kock. 2) Ishan Kishan.  3) Jasprit Bumrah .  @DHLExpressIndia #DHL #TheTeamBehindTheTeam #MumbaiIndians📷📷 #MI📷📷 #Contest DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'TheTeamBehindTheTeam', 'Contest']	https://twitter.com/vinaykalra3/status/1442720548186771458	1442720548186771458	1	2021-09-28	13:19:17
MithunM72428807	1) Quinton de Kock 2) Rohit Sharma 3) Jasprit bumrah   @DHLExpressIndia #DHL #TheTeamBehindTheTeam #MumbaiIndians📷📷 #MI📷📷 #Contest #ContestAlert DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/MithunM72428807/status/1442720528406433793	1442720528406433793	1	2021-09-28	13:19:13
mohd_0360	@DHLExpressIndia 1. Quinton de kock 2. Suryakumar Yadav 3. Jasprit Bumrah  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam  @DHLExpressIndia  Tagged Friends  @mubarak__07  @Fahim6t  @Thameem__7  @vaseem7t  @ShakirFuzail  @RahimanShakir  @abha_mishra19  @Gayathrimohan_  @mukaram_waseem DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/mohd_0360/status/1442720322491355145	1442720322491355145	1	2021-09-28	13:18:23
realPunditJi	@DHLExpressIndia 1- Surya Kumar Yadav  2- Jasprit Bumrah 3- Ishan Kishan   #DHLMatchKeStars #DHL #MumbaiIndians  #TheTeamBehindTheTeam @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/realPunditJi/status/1442720224688558088	1442720224688558088	1	2021-09-28	13:18:00
varun4yaars	@DHLExpressIndia 1. Dekock 2. Pollard 3. Bumrah #DHL #TheTeamBehindTheTeam  #MumbaiIndians #MI DHL,TheTeamBehindTheTeam,MumbaiIndians,MI	0	0	0	['MI', 'DHL', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/varun4yaars/status/1442719303082524676	1442719303082524676	1	2021-09-28	13:14:20
itsalokranjan	@DHLExpressIndia 1. Trent Boult 2. Jasprit Bumrah 3. Quinton de Kock #DHLMatchKeStars #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI  @DHLExpressIndia   Join @prabhu_vinesh94  @vinaykalra3  @SubodhAgarwal1  @itspalak18  @iamSalman_7 DHLMatchKeStars,DHL,TheTeamBehindTheTeam,MumbaiIndians,MI	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'DHLMatchKeStars', 'TheTeamBehindTheTeam']	https://twitter.com/itsalokranjan/status/1442719169879810049	1442719169879810049	1	2021-09-28	13:13:49
ItikaNaik10	@DHLExpressIndia 1. Quinton de kock  2. Surya Kumar Yadav 3. Jasprit bumrah  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam @DHLExpressIndia . DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/ItikaNaik10/status/1442719124900040707	1442719124900040707	1	2021-09-28	13:13:38
mubarak__07	@DHLExpressIndia 1. Quinton de kock 2. Rohit Sharma 3. Trent Boult  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam  @DHLExpressIndia  Join Friends 😍 @Fahim6t  @Thameem__7  @vaseem7t  @ShakirFuzail  @abha_mishra19  @Gayathrimohan_ DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/mubarak__07/status/1442718783026597896	1442718783026597896	1	2021-09-28	13:12:16
pank_10	@DHLExpressIndia the top 3 in today's game :- Trent Boult Rohit Sharma Hardik Pandya #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI @DHLExpressIndia join @ManishPimpalka4  @TanPradip  @JaykumarPethe  @Rahul19961713  @VDhavda @HGatkine  @wahulkarGaurav  @rohanraut999  @MohatkarTejas  @AMEYAPANNASE DHL,TheTeamBehindTheTeam,MumbaiIndians,MI	0	0	1	['MI', 'DHL', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/pank_10/status/1442718392910110720	1442718392910110720	1	2021-09-28	13:10:43
RichardSamArul	@DHLExpressIndia Rohit Sharma Ishan Kishan Jasprit Bumrah  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷📷 #MI📷📷 #Contest #ContestAlertIndia DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlertIndia	0	0	0	['MI', 'MumbaiIndians', 'ContestAlertIndia', 'DHL', 'TheTeamBehindTheTeam', 'Contest']	https://twitter.com/RichardSamArul/status/1442717427503034373	1442717427503034373	1	2021-09-28	13:06:53
MrGau_30	@DHLExpressIndia 1) Rohit Sharma 2) Jasprit Bumrah  3) Trent Boult  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷 #MI📷  @DHLExpressIndia   Join @Inzemam70689716 @PrachiD06179573 @RajaYad03674482 @paraschawla_16 @Pravu_78 DHL,TheTeamBehindTheTeam,MumbaiIndians,MI	0	0	1	['MI', 'DHL', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/MrGau_30/status/1442716896831303680	1442716896831303680	1	2021-09-28	13:04:47
GauravP26479152	@DHLExpressIndia the top 3 performers from the MI team from today's game;:- Trent Boult, Rohit Sharma Hardik Pandya #DHL #TheTeamBehindTheTeam #MumbaiIndians #MI @DHLExpressIndia Tag @NikitaBobade3  @porwal_sarika  @Vimla70460529  @SudhirKumarji01  @PallabiOfficial DHL,TheTeamBehindTheTeam,MumbaiIndians,MI	0	0	1	['MI', 'DHL', 'TheTeamBehindTheTeam', 'MumbaiIndians']	https://twitter.com/GauravP26479152/status/1442716775804669956	1442716775804669956	1	2021-09-28	13:04:18
guru_ashis	@DHLExpressIndia Suryakumar Yadav,  Rahul Chahar,  Jasprit Bumrah  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷📷 #MI📷📷 #Contest #ContestAlert  @DHLExpressIndia   Join  @impdnprabhu  @SujitKp1  @BhavikaRajaswan  @UdayaKumarPari8  @PRAMODK43795719  @Santosh14271246  @manikumar4144  @VHetal DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	0	['MI', 'MumbaiIndians', 'DHL', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/guru_ashis/status/1442716279811411974	1442716279811411974	1	2021-09-28	13:02:20
Rinku_0119	@DHLExpressIndia 1) Rohit Sharma 2) Surya Kumar Yadav 3) Trent Boult  #DHL #TheTeamBehindTheTeam #MumbaiIndians📷📷 #MI📷📷 #Contest #ContestAlert  @DHLExpressIndia Join @Rittick07  @Sanket_R_  @TheMonuRaj  @AwatarJangid  @santosh_godage DHL,TheTeamBehindTheTeam,MumbaiIndians,MI,Contest,ContestAlert	0	0	1	['MI', 'MumbaiIndians', 'DHL', 'TheTeamBehindTheTeam', 'Contest', 'ContestAlert']	https://twitter.com/Rinku_0119/status/1442716260735746048	1442716260735746048	1	2021-09-28	13:02:15
starkumud	@DHLExpressIndia 1- Rohit Sharma 2- Suryakumar Yadav  3- Trent Boult   #DHLMatchKeStars #DHL #MumbaiIndians  #TheTeamBehindTheTeam @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/starkumud/status/1442716038391422981	1442716038391422981	1	2021-09-28	13:01:22
Secret_Silyy	@DHLExpressIndia 1. Quinton de kock 2. Surya Kumar Yadav 3. Trent Boult  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam @DHLExpressIndia DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	0	0	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/Secret_Silyy/status/1442715928299376649	1442715928299376649	1	2021-09-28	13:00:56
RaviKum75193040	@DHLExpressIndia The top 3 performers from the MI team from today's game are: 1- Rohit Sharma 2- Jasprit Bumrah 3- Quinton de Kock  #DHLMatchKeStars #DHL #MumbaiIndians #TheTeamBehindTheTeam   @DHLExpressIndia   Join Guys :-- @sreevijaya23  @Itz_me_Divz  @ChilledSup  @Gayathrimohan_  @vc16898 DHLMatchKeStars,DHL,MumbaiIndians,TheTeamBehindTheTeam	0	1	2	['DHL', 'DHLMatchKeStars', 'MumbaiIndians', 'TheTeamBehindTheTeam']	https://twitter.com/RaviKum75193040/status/1442715880538787842	1442715880538787842	1	2021-09-28	13:00:44
